question_id,category,mode,expected,answer,exact_match,numeric_preservation,active_truth,gold_recall,input_tokens,kept_blocks,ttft_ms
Q0144,B,visibility,02 February 2027,"According to the context provided, the active delivery date for Project TITAN-144 (which appears to be the same as Project FACT_ID: F-0144) is 02 February 2027.",false,true,false,true,1832,16,2716.95
Q0144,B,random,02 February 2027,"I apologize, but I do not have any specific information about the active delivery dates of projects listed in the given context. Without access to that data or additional context from the original text, it's impossible for me to provide an accurate answer to this question.",false,false,false,false,1917,16,2718.77
Q0144,B,bm25,02 February 2027,"According to the information provided, the active delivery date for Project TITAN-144 was 02 February 2027.",false,true,false,true,1822,16,1785.84
Q0145,B,full,12 July 2027,"According to the given context, Project URANUS-145 has an ""Active Delivery Date"" of July 12, 2027. This indicates that it is currently being developed and planned for implementation in the near future.",false,true,false,true,6454,50,5051.13
Q0145,B,visibility,12 July 2027,"According to the given context, the active delivery date for Project URANUS-145 is 12 July 2027.",false,true,false,true,1828,16,1911.57
Q0145,B,random,12 July 2027,"I'm sorry, but I don't have enough information to answer your question about the active delivery date for Project URANUS-145. The context you've provided doesn't mention any specific project or document related to Project URANUS-145. Without more details about this particular project or document,",false,false,false,false,1912,16,3474.80
Q0145,B,bm25,12 July 2027,The active delivery date for Project URANUS-145 is 12 July 2027.,true,true,true,true,1814,16,1490.59
Q0146,B,full,11 April 2027,"According to the information provided, Project VEGA-146 has an active delivery date of 11 April 2027.",false,true,false,true,6453,50,3791.72
Q0146,B,visibility,11 April 2027,The active delivery date for Project VEGA-146 is 11 April 2027.,true,true,true,true,1822,16,1323.70
Q0146,B,random,11 April 2027,"According to the information provided, Project VEGA-146 has an active delivery date of 11 April 2027.",false,true,false,true,1828,16,1646.67
Q0146,B,bm25,11 April 2027,The active delivery date for Project VEGA-146 is 11 April 2027.,true,true,true,true,1811,16,1408.12
Q0147,B,full,02 May 2027,"According to the context, the active delivery date for Project WARP-147 is ""02 May 2027"".",false,true,false,true,6453,50,3750.89
Q0147,B,visibility,02 May 2027,The active delivery date for Project WARP-147 is 02 May 2027.,true,true,true,true,1813,16,1412.41
Q0147,B,random,02 May 2027,"According to the given context, Project WARP-147 has an active delivery date of 1/19/2023.",false,false,false,false,1895,16,1863.45
Q0147,B,bm25,02 May 2027,"According to the information provided, the active delivery date for Project WARP-147 is 02 May 2027.",false,true,false,true,1813,16,1803.64
Q0148,B,full,14 October 2027,"According to the provided context, Project XENON-148 has an ""Active Delivery Date"" of 14 October 2027. This means that it is currently being developed or implemented as part of its ongoing work plan, with the goal of reaching this milestone by the specified date.",false,true,false,true,6454,50,5803.13
Q0148,B,visibility,14 October 2027,"According to the information provided, Project XENON-148 has an active delivery date of 14 October 2027.",false,true,false,true,1834,16,1735.05
Q0148,B,random,14 October 2027,"I apologize, but I do not have enough information to determine the exact active delivery date for Project XENON-148 without additional context or details about the project's timeline or milestones. Without specific dates associated with each phase of the project (such as start dates, completion dates, or critical milestones), it would",false,false,false,false,1908,16,3440.66
Q0148,B,bm25,14 October 2027,"According to the given context, Project XENON-148 has an active delivery date of 14 October 2027.",true,true,true,true,1828,16,1834.22
Q0149,B,full,15 April 2027,"According to the information provided, the active delivery date for Project ZENITH-149 is ""15 April 2027"".",false,true,false,true,6454,50,3882.39
Q0149,B,visibility,15 April 2027,The active delivery date for Project ZENITH-149 is 15 April 2027.,true,true,true,true,1824,16,1584.05
Q0149,B,random,15 April 2027,The active delivery date for Project ZENITH-149 is 15 April 2027.,true,true,true,true,1836,16,1560.67
Q0149,B,bm25,15 April 2027,The active delivery date for Project ZENITH-149 is 15 April 2027.,true,true,true,true,1816,16,1316.13
Q0150,B,full,17 July 2027,"According to the information provided in the context, Project APEX-150 has an ""Active Delivery Date"" of 17 July 2027.",false,true,false,true,6454,50,4228.20
Q0150,B,visibility,17 July 2027,The active delivery date for Project APEX-150 is 17 July 2027.,true,true,true,true,1830,16,1483.02
Q0150,B,random,17 July 2027,"Based on the provided context, Project APEX-150 has an ""Active Delivery Date"" of January 24, 2023.",false,false,false,false,1915,16,1832.36
Q0150,B,bm25,17 July 2027,"According to the context, the active delivery date for Project APEX-150 is stated as ""17 July 2027"". This information is directly given in the text without any additional explanation or calculation required.",false,true,false,true,1825,16,2894.64
Q0151,B,full,22 June 2027,"According to the context, the active delivery date for Project BEACON-151 is ""22 June 2027"". This information appears in DOC_0004, which lists several projects with their respective active delivery dates.",false,true,false,true,6454,50,5165.51
Q0151,B,visibility,22 June 2027,"According to the context, Project BEACON-151 has an ""active delivery date"" of 22 June 2027.",false,true,false,true,1824,16,1973.40
Q0151,B,random,22 June 2027,The active delivery date for Project BEACON-151 is 22 June 2027.,true,true,true,true,1835,16,1458.66
Q0151,B,bm25,22 June 2027,The active delivery date for Project BEACON-151 is 22 June 2027.,true,true,true,true,1821,16,1423.96
Q0152,B,full,18 December 2027,"According to the context, Project CHRONOS-152 has an ""active delivery date"" of 18 December 2027. This means that the project is currently in progress as of this date, with work expected to continue until at least December 18, 2027.",false,true,false,true,6454,50,5871.15
Q0152,B,visibility,18 December 2027,The active delivery date for Project CHRONOS-152 is 18 December 2027.,true,true,true,true,1833,16,1616.79
Q0152,B,random,18 December 2027,"I apologize, but I do not have enough context or information to determine the specific project or deliverable associated with Project CHRONOS-152 without additional details. The given context does not provide any details about this particular project or its timeline or deliverables. Without more specific information, it's impossible to accurately answer",false,false,false,false,1909,16,3483.56
Q0152,B,bm25,18 December 2027,"According to the information provided, the active delivery date for Project CHRONOS-152 is 18 December 2027.",false,true,false,true,1813,16,2033.01
Q0153,B,full,25 January 2027,"According to the project information provided, Project DAWN-153 has an ""Active Delivery Date"" of 25 January 2027. This indicates that it is currently under development or in progress as of that specific date.",false,true,false,true,6453,50,5084.90
Q0153,B,visibility,25 January 2027,"According to the given context, Project DAWN-153 has an active delivery date of 25 January 2027.",true,true,true,true,1821,16,1690.21
Q0153,B,random,25 January 2027,"Based on the provided context, there appears to be some confusion in the format of the project numbers (DAWN-153) that you've given me. It's not clear what specific information or context you're looking for regarding these project numbers. 

If this were part of a larger document or database containing multiple",false,false,false,false,1908,16,3343.67
Q0153,B,bm25,25 January 2027,"According to the information provided, the active delivery date for Project DAWN-153 is 25 January 2027.",false,true,false,true,1822,16,1877.47
Q0154,B,full,26 May 2027,"According to the given information, Project ECLIPSE-154 has an ""active delivery date"" of May 26, 2027. This indicates that it is currently being developed or planned for implementation, with no specific end date mentioned.",false,true,false,true,6455,50,5407.10
